Call Number,Unit ID,Incident Number,Call Date,Watch Date,Received DtTm,Entry DtTm,Dispatch DtTm,Response DtTm,On Scene DtTm,Transport DtTm,Hospital DtTm,Call Final Disposition,Available DtTm,Address,City,Zipcode of Incident,Battalion,Station Area,Box,Original Priority,Priority,Final Priority,ALS Unit,Call Type Group,Number of Alarms,Unit Type,Unit sequence in call dispatch,Fire Prevention District,Supervisor District,Neighborhooods - Analysis Boundaries,RowID
160012262,B07,16000359,01/01/2016,01/01/2016,01/01/2016 02:18:59 PM,01/01/2016 02:20:17 PM,01/01/2016 02:21:41 PM,01/01/2016 02:23:03 PM,01/01/2016 02:29:00 PM,,,Fire,01/01/2016 02:55:56 PM,600 Block of POINT LOBOS AVE,San Francisco,94121,B07,34,7314,3,3,3,false,Fire,1,CHIEF,6,7,1,Outer Richmond,160012262-B07
160010746,T03,16000148,01/01/2016,12/31/2015,01/01/2016 02:50:20 AM,01/01/2016 02:50:20 AM,01/01/2016 02:50:56 AM,,,,,SFPD,01/01/2016 02:51:53 AM,300 Block of EDDY ST,San Francisco,94102,B02,03,1540,3,3,3,false,Potentially Life-Threatening,1,TRUCK,2,2,6,Tenderloin,160010746-T03
160011026,E14,16000190,01/01/2016,12/31/2015,01/01/2016 04:43:16 AM,01/01/2016 04:44:57 AM,01/01/2016 04:45:36 AM,01/01/2016 04:49:02 AM,01/01/2016 04:51:52 AM,,,Code 2 Transport,01/01/2016 05:03:00 AM,800 Block of 32ND AVE,San Francisco,94121,B07,14,7242,3,3,3,true,Non Life-threatening,1,ENGINE,1,7,1,Outer Richmond,160011026-E14
160011988,T17,16000328,01/01/2016,01/01/2016,01/01/2016 01:02:18 PM,01/01/2016 01:02:18 PM,01/01/2016 01:03:23 PM,01/01/2016 01:04:43 PM,,,,No Merit,01/01/2016 01:10:07 PM,SUNNYDALE AV/GARRISON AV,San Francisco,94134,B09,44,6253,A,E,3,false,Potentially Life-Threatening,1,TRUCK,5,9,10,Visitacion Valley,160011988-T17
160013962,B04,16000548,01/01/2016,01/01/2016,01/01/2016 11:29:11 PM,01/01/2016 11:29:11 PM,01/01/2016 11:29:36 PM,01/01/2016 11:30:34 PM,01/01/2016 11:33:53 PM,,,Patient Declined Transport,01/01/2016 11:43:06 PM,POLK ST/MCALLISTER ST,San Francisco,94102,B99,03,3113,3,3,3,false,Potentially Life-Threatening,1,CHIEF,4,2,6,Tenderloin,160013962-B04
160013395,57,16000479,01/01/2016,01/01/2016,01/01/2016 08:02:27 PM,01/01/2016 08:04:06 PM,01/01/2016 08:04:34 PM,01/01/2016 08:04:45 PM,01/01/2016 08:21:10 PM,01/01/2016 08:39:14 PM,01/01/2016 08:57:48 PM,Code 2 Transport,01/01/2016 09:41:36 PM,0 Block of BAYSIDE VILLAGE PL,San Francisco,94107,B03,08,2134,2,2,2,true,Potentially Life-Threatening,1,MEDIC,1,3,6,Financial District/South Beach,160013395-57
160013686,T04,16000515,01/01/2016,01/01/2016,01/01/2016 09:51:01 PM,01/01/2016 09:51:01 PM,01/01/2016 09:51:15 PM,01/01/2016 09:52:55 PM,01/01/2016 09:54:39 PM,,,Fire,01/01/2016 09:55:02 PM,300 Block of CHANNEL ST,San Francisco,94107,B03,04,2233,3,3,3,false,Alarm,1,TRUCK,2,3,10,Mission Bay,160013686-T04
160011756,E01,16000313,01/01/2016,01/01/2016,01/01/2016 11:30:42 AM,01/01/2016 11:31:14 AM,01/01/2016 11:31:31 AM,01/01/2016 11:33:20 AM,01/01/2016 11:35:58 AM,,,Code 2 Transport,01/01/2016 11:39:54 AM,1100 Block of MISSION ST,San Francisco,94103,B02,36,2318,3,3,3,true,Potentially Life-Threatening,1,ENGINE,2,2,6,South of Market,160011756-E01
160010191,53,16000030,01/01/2016,12/31/2015,01/01/2016 12:42:08 AM,01/01/2016 12:43:07 AM,01/01/2016 12:56:59 AM,01/01/2016 12:57:22 AM,,,,Code 2 Transport,01/01/2016 01:00:55 AM,1000 Block of THE EMBARCADERO,San Francisco,94111,B01,13,0927,3,3,3,true,Fire,1,MEDIC,9,1,3,Financial District/South Beach,160010191-53
160013992,T01,16000550,01/01/2016,01/01/2016,01/01/2016 11:36:46 PM,01/01/2016 11:38:13 PM,01/01/2016 11:39:35 PM,,,,,Code 2 Transport,01/01/2016 11:41:46 PM,1100 Block of MARKET ST,San Francisco,94102,B02,01,1551,2,2,2,false,Potentially Life-Threatening,1,TRUCK,3,2,6,Tenderloin,160013992-T01
160013694,T16,16000517,01/01/2016,01/01/2016,01/01/2016 09:52:06 PM,01/01/2016 09:52:06 PM,01/01/2016 09:52:15 PM,01/01/2016 09:53:26 PM,,,,Fire,01/01/2016 09:55:39 PM,FRANKLIN ST/UNION ST,San Francisco,94123,B04,16,3233,3,3,3,false,Alarm,1,TRUCK,2,4,2,Marina,160013694-T16
160013815,E01,16000532,01/01/2016,01/01/2016,01/01/2016 10:29:57 PM,01/01/2016 10:31:24 PM,01/01/2016 10:31:42 PM,01/01/2016 10:34:00 PM,01/01/2016 10:36:13 PM,,,Code 2 Transport,01/01/2016 10:44:42 PM,900 Block of HOWARD ST,San Francisco,94103,B03,01,2252,3,3,3,true,Potentially Life-Threatening,1,ENGINE,1,3,6,South of Market,160013815-E01
160011504,T11,16000267,01/01/2016,01/01/2016,01/01/2016 09:35:57 AM,01/01/2016 09:37:48 AM,01/01/2016 09:37:58 AM,01/01/2016 09:39:06 AM,01/01/2016 09:41:50 AM,,,Fire,01/01/2016 09:45:49 AM,21ST ST/GUERRERO ST,San Francisco,94110,B06,07,5456,3,3,3,false,Fire,1,TRUCK,1,6,8,Mission,160011504-T11
160010529,T13,16000106,01/01/2016,12/31/2015,01/01/2016 01:57:50 AM,01/01/2016 01:58:31 AM,01/01/2016 01:58:53 AM,01/01/2016 02:00:58 AM,,,,Code 2 Transport,01/01/2016 02:02:54 AM,0 Block of CALIFORNIA ST,San Francisco,94111,B99,13,1134,3,3,3,false,Potentially Life-Threatening,1,TRUCK,4,1,3,Financial District/South Beach,160010529-T13
160011724,E10,16000304,01/01/2016,01/01/2016,01/01/2016 11:14:53 AM,01/01/2016 11:16:50 AM,01/01/2016 11:17:01 AM,01/01/2016 11:18:08 AM,01/01/2016 11:21:05 AM,,,Fire,01/01/2016 11:32:53 AM,3400 Block of GEARY BLVD,San Francisco,94118,B07,10,4453,3,3,3,true,Alarm,1,ENGINE,1,7,1,Lone Mountain/USF,160011724-E10
160010402,T03,16000075,01/01/2016,12/31/2015,01/01/2016 01:27:45 AM,01/01/2016 01:29:09 AM,01/01/2016 01:29:18 AM,01/01/2016 01:30:49 AM,01/01/2016 01:34:27 AM,,,Code 2 Transport,01/01/2016 01:37:30 AM,300 Block of ELLIS ST,San Francisco,94102,B03,03,1461,3,3,3,false,Potentially Life-Threatening,1,TRUCK,1,3,6,Tenderloin,160010402-T03
160012874,79,16000432,01/01/2016,01/01/2016,01/01/2016 05:20:38 PM,01/01/2016 05:22:04 PM,01/01/2016 05:27:41 PM,01/01/2016 05:27:41 PM,01/01/2016 05:42:14 PM,01/01/2016 06:08:05 PM,01/01/2016 06:31:58 PM,Code 2 Transport,01/01/2016 07:12:01 PM,200 Block of RUTLAND ST,San Francisco,94134,B09,44,6311,2,2,2,true,Potentially Life-Threatening,1,MEDIC,2,9,10,Visitacion Valley,160012874-79
160011522,E51,16000271,01/01/2016,01/01/2016,01/01/2016 09:44:54 AM,01/01/2016 09:45:15 AM,01/01/2016 09:46:40 AM,01/01/2016 09:49:35 AM,01/01/2016 09:52:46 AM,,,Patient Declined Transport,01/01/2016 10:04:33 AM,800 Block of MACARTHUR AV,Presidio,94129,B99,51,4625,2,2,2,true,Potentially Life-Threatening,1,ENGINE,1,7,2,Presidio,160011522-E51
160014024,E23,16000553,01/01/2016,01/01/2016,01/01/2016 11:49:32 PM,01/01/2016 11:50:55 PM,01/01/2016 11:51:22 PM,01/01/2016 11:52:58 PM,01/01/2016 11:54:37 PM,,,Fire,01/01/2016 11:58:09 PM,JUDAH ST/GREAT HY,San Francisco,94122,B08,23,7723,3,3,3,false,Fire,1,ENGINE,1,8,4,Sunset/Parkside,160014024-E23
160012684,E43,16000408,01/01/2016,01/01/2016,01/01/2016 04:26:12 PM,01/01/2016 04:27:41 PM,01/01/2016 04:30:50 PM,01/01/2016 04:31:37 PM,01/01/2016 04:34:40 PM,,,Fire,01/01/2016 04:50:24 PM,5700 Block of MISSION ST,San Francisco,94112,B09,33,6212,3,3,3,true,Alarm,1,ENGINE,2,9,11,Outer Mission,160012684-E43
160013227,E43,16000464,01/01/2016,01/01/2016,01/01/2016 07:04:57 PM,01/01/2016 07:05:33 PM,01/01/2016 07:07:19 PM,01/01/2016 07:08:28 PM,01/01/2016 07:10:12 PM,,,Code 2 Transport,01/01/2016 07:14:10 PM,1300 Block of GENEVA AV,San Francisco,94112,B09,43,6173,2,E,3,true,Potentially Life-Threatening,1,ENGINE,1,9,11,Excelsior,160013227-E43
160011560,RC1,16000278,01/01/2016,01/01/2016,01/01/2016 10:00:31 AM,01/01/2016 10:01:08 AM,01/01/2016 10:02:56 AM,01/01/2016 10:02:56 AM,01/01/2016 10:05:35 AM,,,Medical Examiner,01/01/2016 10:47:03 AM,0 Block of TURK ST,San Francisco,94102,B03,01,1365,3,E,3,true,Potentially Life-Threatening,1,RESCUE CAPTAIN,2,3,6,Tenderloin,160011560-RC1
160013638,E15,16000509,01/01/2016,01/01/2016,01/01/2016 09:31:53 PM,01/01/2016 09:32:38 PM,01/01/2016 09:33:03 PM,01/01/2016 09:33:49 PM,01/01/2016 09:36:02 PM,,,Code 3 Transport,01/01/2016 10:10:41 PM,0 Block of RIDGEWOOD AV,San Francisco,94112,B09,15,8236,2,3,3,true,Potentially Life-Threatening,1,ENGINE,1,9,7,West of Twin Peaks,160013638-E15
160012800,B03,16000419,01/01/2016,01/01/2016,01/01/2016 05:01:00 PM,01/01/2016 05:02:08 PM,01/01/2016 05:02:30 PM,01/01/2016 05:04:38 PM,,,,Fire,01/01/2016 05:09:47 PM,0 Block of STEVENSON ST,San Francisco,94105,B03,01,2144,3,3,3,false,Alarm,1,CHIEF,3,3,6,Financial District/South Beach,160012800-B03
160012583,58,16000394,01/01/2016,01/01/2016,01/01/2016 03:58:00 PM,01/01/2016 03:58:00 PM,01/01/2016 03:58:00 PM,01/01/2016 03:58:00 PM,01/01/2016 03:58:00 PM,01/01/2016 04:12:45 PM,01/01/2016 04:21:21 PM,Code 2 Transport,01/01/2016 05:03:04 PM,MARIN ST/ILLINOIS ST,San Francisco,94124,B10,25,2641,2,2,2,true,Non Life-threatening,1,MEDIC,1,10,10,Bayview Hunters Point,160012583-58
160010360,64,16000066,01/01/2016,12/31/2015,01/01/2016 01:18:16 AM,01/01/2016 01:19:19 AM,01/01/2016 01:19:41 AM,01/01/2016 01:19:51 AM,01/01/2016 01:27:39 AM,,,Against Medical Advice,01/01/2016 01:50:12 AM,2400 Block of GREEN ST,San Francisco,94123,B04,16,4121,3,3,3,true,Potentially Life-Threatening,1,MEDIC,2,4,2,Pacific Heights,160010360-64
160010230,AM20,16000040,01/01/2016,12/31/2015,01/01/2016 12:48:21 AM,01/01/2016 12:50:05 AM,01/01/2016 12:53:18 AM,01/01/2016 12:54:19 AM,,,,Cancelled,01/01/2016 01:02:48 AM,1100 Block of MARKET ST,San Francisco,94103,B02,01,2309,3,3,3,false,Potentially Life-Threatening,1,PRIVATE,3,2,6,South of Market,160010230-AM20
160011150,E03,16000209,01/01/2016,12/31/2015,01/01/2016 06:01:45 AM,01/01/2016 06:01:45 AM,01/01/2016 06:03:41 AM,01/01/2016 06:04:48 AM,01/01/2016 06:07:36 AM,,,Other,01/01/2016 06:22:27 AM,HAYES ST/VAN NESS AV,San Francisco,94102,B02,36,3166,3,3,3,true,Potentially Life-Threatening,1,ENGINE,1,2,6,Tenderloin,160011150-E03
160012327,82,16000365,01/01/2016,01/01/2016,01/01/2016 02:40:25 PM,01/01/2016 02:41:04 PM,01/01/2016 02:41:46 PM,01/01/2016 02:42:25 PM,01/01/2016 02:47:02 PM,01/01/2016 03:09:03 PM,01/01/2016 03:17:47 PM,Code 2 Transport,01/01/2016 04:11:58 PM,6TH ST/MISSION ST,San Francisco,94103,B03,01,2251,3,3,3,true,Potentially Life-Threatening,1,MEDIC,1,3,6,South of Market,160012327-82
160013662,E13,16000512,01/01/2016,01/01/2016,01/01/2016 09:38:11 PM,01/01/2016 09:40:28 PM,01/01/2016 09:40:39 PM,01/01/2016 09:41:23 PM,01/01/2016 09:44:21 PM,,,Fire,01/01/2016 10:51:12 PM,100 Block of KEARNY ST,San Francisco,94104,B01,13,1242,3,3,3,true,Alarm,1,ENGINE,1,1,3,Financial District/South Beach,160013662-E13
160010712,E22,16000143,01/01/2016,12/31/2015,01/01/2016 02:42:19 AM,01/01/2016 02:42:43 AM,01/01/2016 02:43:34 AM,01/01/2016 02:44:54 AM,,,,Fire,01/01/2016 02:47:41 AM,500 Block of 28TH AVE,San Francisco,94121,B07,14,7226,3,3,3,false,Alarm,1,ENGINE,10,7,1,Outer Richmond,160010712-E22
160010191,GATOR1,16000030,01/01/2016,12/31/2015,01/01/2016 12:42:08 AM,01/01/2016 12:43:07 AM,01/01/2016 12:45:21 AM,01/01/2016 12:45:29 AM,01/01/2016 12:46:59 AM,,,Code 2 Transport,01/01/2016 12:55:38 AM,1000 Block of THE EMBARCADERO,San Francisco,94111,B01,13,0927,3,3,3,true,Fire,1,SUPPORT,1,1,3,Financial District/South Beach,160010191-GATOR1
160012910,T11,16000436,01/01/2016,01/01/2016,01/01/2016 05:33:02 PM,01/01/2016 05:34:44 PM,01/01/2016 05:34:58 PM,01/01/2016 05:35:51 PM,01/01/2016 05:40:39 PM,,,Fire,01/01/2016 05:50:51 PM,5200 Block of DIAMOND HEIGHTS BLVD,San Francisco,94131,B06,26,8163,3,3,3,false,Alarm,1,TRUCK,2,6,8,Noe Valley,160012910-T11
160010605,RC1,16000123,01/01/2016,12/31/2015,01/01/2016 02:18:12 AM,01/01/2016 02:19:02 AM,01/01/2016 02:27:13 AM,01/01/2016 02:29:45 AM,01/01/2016 02:31:53 AM,,,Code 2 Transport,01/01/2016 02:49:20 AM,1700 Block of THE EMBARCADERO,San Francisco,94133,B01,28,0933,3,3,3,true,Potentially Life-Threatening,1,RESCUE CAPTAIN,2,1,3,North Beach,160010605-RC1
160010113,63,16000017,01/01/2016,12/31/2015,01/01/2016 12:23:39 AM,01/01/2016 12:25:56 AM,01/01/2016 12:27:04 AM,01/01/2016 12:27:33 AM,01/01/2016 12:31:43 AM,,,Code 2 Transport,01/01/2016 12:51:03 AM,MARKET ST/DRUMM ST,San Francisco,94105,B99,13,1113,2,2,2,true,Potentially Life-Threatening,1,MEDIC,1,1,3,Financial District/South Beach,160010113-63
160012775,E20,16000415,01/01/2016,01/01/2016,01/01/2016 04:52:54 PM,01/01/2016 04:52:54 PM,01/01/2016 04:52:54 PM,01/01/2016 04:52:54 PM,01/01/2016 04:52:54 PM,,,Fire,01/01/2016 04:57:21 PM,500 Block of CLARENDON AVE,San Francisco,94131,B08,20,5366,3,3,3,true,Alarm,1,ENGINE,1,8,7,Inner Sunset,160012775-E20
160010419,BS01,16000079,01/01/2016,12/31/2015,01/01/2016 01:31:28 AM,01/01/2016 01:32:48 AM,01/01/2016 01:35:16 AM,01/01/2016 01:44:39 AM,,,,Gone on Arrival,01/01/2016 01:53:05 AM,200 Block of PIERCE ST,San Francisco,94117,B05,06,3636,2,2,2,false,Non Life-threatening,1,PRIVATE,2,5,5,Haight Ashbury,160010419-BS01
160010438,AM22,16000087,01/01/2016,12/31/2015,01/01/2016 01:33:47 AM,01/01/2016 01:36:40 AM,01/01/2016 01:43:08 AM,01/01/2016 01:48:26 AM,01/01/2016 01:48:26 AM,01/01/2016 02:30:00 AM,01/01/2016 02:42:31 AM,Code 2 Transport,01/01/2016 03:16:13 AM,0 Block of GROVE ST,San Francisco,94102,B02,36,1552,2,2,2,false,Non Life-threatening,1,PRIVATE,1,2,6,Tenderloin,160010438-AM22
160012925,71,16000438,01/01/2016,01/01/2016,01/01/2016 05:39:28 PM,01/01/2016 05:41:56 PM,01/01/2016 05:42:07 PM,01/01/2016 05:42:12 PM,01/01/2016 05:47:56 PM,01/01/2016 05:53:56 PM,01/01/2016 06:26:58 PM,Code 2 Transport,01/01/2016 06:48:17 PM,21ST ST/MISSION ST,San Francisco,94110,B06,07,5455,2,2,2,true,Non Life-threatening,1,MEDIC,2,6,9,Mission,160012925-71
160012491,E28,16000383,01/01/2016,01/01/2016,01/01/2016 03:27:06 PM,01/01/2016 03:29:40 PM,01/01/2016 03:30:08 PM,01/01/2016 03:30:26 PM,01/01/2016 03:32:51 PM,,,Code 2 Transport,01/01/2016 03:50:14 PM,0 Block of TELEGRAPH HILL BLVD,San Francisco,94133,B01,28,1253,2,2,2,false,Non Life-threatening,1,ENGINE,1,1,3,North Beach,160012491-E28
160013508,T15,16000500,01/01/2016,01/01/2016,01/01/2016 08:45:40 PM,01/01/2016 08:45:40 PM,01/01/2016 08:45:48 PM,01/01/2016 08:46:58 PM,,,,Fire,01/01/2016 08:48:56 PM,MISSION ST/SICKLES AV,San Francisco,94112,B09,33,6213,3,3,3,false,Alarm,1,TRUCK,2,9,11,Outer Mission,160013508-T15
160012288,57,16000362,01/01/2016,01/01/2016,01/01/2016 02:27:37 PM,01/01/2016 02:28:13 PM,01/01/2016 02:28:37 PM,01/01/2016 02:28:43 PM,01/01/2016 02:32:16 PM,,,Medical Examiner,01/01/2016 02:37:30 PM,1000 Block of DOLORES ST,San Francisco,94114,B06,11,5513,E,E,3,true,Potentially Life-Threatening,1,MEDIC,1,6,8,Noe Valley,160012288-57
160010616,T01,16000127,01/01/2016,12/31/2015,01/01/2016 02:20:51 AM,01/01/2016 02:21:40 AM,01/01/2016 02:21:56 AM,,,,,Code 2 Transport,01/01/2016 02:23:14 AM,1100 Block of MARKET ST,San Francisco,94103,B02,01,2309,2,2,2,false,Potentially Life-Threatening,1,TRUCK,3,2,6,South of Market,160010616-T01
160013922,E19,16000544,01/01/2016,01/01/2016,01/01/2016 11:16:12 PM,01/01/2016 11:17:13 PM,01/01/2016 11:18:44 PM,01/01/2016 11:20:21 PM,01/01/2016 11:25:48 PM,,,Fire,01/01/2016 11:29:00 PM,600 Block of JOHN MUIR DR,San Francisco,94132,B08,19,8714,3,3,3,true,Fire,1,ENGINE,1,8,7,Lakeshore,160013922-E19
160010280,67,16000048,01/01/2016,12/31/2015,01/01/2016 12:59:38 AM,01/01/2016 01:01:13 AM,01/01/2016 01:18:46 AM,01/01/2016 01:19:26 AM,01/01/2016 01:35:14 AM,01/01/2016 01:55:10 AM,01/01/2016 02:08:03 AM,Code 2 Transport,01/01/2016 02:32:59 AM,2100 Block of 17TH AVE,San Francisco,94116,B08,40,7375,2,2,2,true,Potentially Life-Threatening,1,MEDIC,2,8,7,West of Twin Peaks,160010280-67
160012696,T01,16000409,01/01/2016,01/01/2016,01/01/2016 04:31:46 PM,01/01/2016 04:32:56 PM,01/01/2016 04:33:05 PM,01/01/2016 04:34:50 PM,01/01/2016 04:37:37 PM,,,Fire,01/01/2016 04:47:22 PM,700 Block of MISSION ST,San Francisco,94103,B03,01,2178,3,3,3,false,Alarm,1,TRUCK,2,3,6,Financial District/South Beach,160012696-T01
160013028,84,16000447,01/01/2016,01/01/2016,01/01/2016 06:14:47 PM,01/01/2016 06:14:47 PM,01/01/2016 06:14:57 PM,01/01/2016 06:15:05 PM,01/01/2016 06:20:37 PM,01/01/2016 06:34:14 PM,01/01/2016 06:42:48 PM,Code 2 Transport,01/01/2016 07:12:29 PM,100 Block of CLEMENT ST,San Francisco,94118,B07,31,7116,2,2,2,true,Non Life-threatening,1,MEDIC,1,7,1,Inner Richmond,160013028-84
160010319,E37,16000053,01/01/2016,12/31/2015,01/01/2016 01:09:40 AM,01/01/2016 01:11:01 AM,01/01/2016 01:11:13 AM,01/01/2016 01:12:23 AM,01/01/2016 01:15:14 AM,,,Fire,01/01/2016 01:22:36 AM,400 Block of TEXAS ST,San Francisco,94107,B10,37,2474,3,3,3,false,Alarm,1,ENGINE,1,10,10,Potrero Hill,160010319-E37
160011883,E14,16000320,01/01/2016,01/01/2016,01/01/2016 12:24:08 PM,01/01/2016 12:26:01 PM,01/01/2016 12:26:36 PM,01/01/2016 12:27:28 PM,01/01/2016 12:30:37 PM,,,Code 2 Transport,01/01/2016 12:37:22 PM,CLEMENT ST/33RD AV,San Francisco,94121,B07,14,7237,2,2,2,true,Non Life-threatening,1,ENGINE,1,7,1,Lincoln Park,160011883-E14
160012787,E36,16000418,01/01/2016,01/01/2016,01/01/2016 04:55:26 PM,01/01/2016 04:56:57 PM,01/01/2016 04:57:29 PM,01/01/2016 04:57:42 PM,,,,Fire,01/01/2016 05:03:19 PM,STEVENSON ST/MCCOPPIN ST,San Francisco,94103,B02,36,5126,3,3,3,true,Fire,1,ENGINE,1,2,6,Mission,160012787-E36
160010244,E11,16000041,01/01/2016,12/31/2015,01/01/2016 12:52:47 AM,01/01/2016 12:53:53 AM,01/01/2016 12:55:31 AM,01/01/2016 12:56:45 AM,01/01/2016 12:59:56 AM,,,Code 2 Transport,01/01/2016 01:00:57 AM,VALENCIA ST/22ND ST,San Francisco,94110,B06,07,5456,3,3,3,true,Potentially Life-Threatening,1,ENGINE,3,6,8,Mission,160010244-E11
160010269,58,16000045,01/01/2016,12/31/2015,01/01/2016 12:57:29 AM,01/01/2016 12:58:46 AM,01/01/2016 01:30:00 AM,01/01/2016 01:30:00 AM,01/01/2016 01:32:17 AM,01/01/2016 01:50:05 AM,01/01/2016 02:18:13 AM,Other,01/01/2016 02:27:21 AM,0 Block of DRUMM ST,San Francisco,94111,B99,13,1113,2,2,2,true,Non Life-threatening,1,MEDIC,2,1,3,Financial District/South Beach,160010269-58
160010428,RC5,16000082,01/01/2016,12/31/2015,01/01/2016 01:33:39 AM,01/01/2016 01:34:52 AM,01/01/2016 01:35:58 AM,01/01/2016 01:36:08 AM,01/01/2016 01:43:34 AM,,,No Merit,01/01/2016 02:15:18 AM,3RD ST/HARRISON ST,San Francisco,94107,B03,08,2175,3,3,3,false,Potentially Life-Threatening,1,RESCUE CAPTAIN,2,3,6,South of Market,160010428-RC5
160011428,AM08,16000256,01/01/2016,01/01/2016,01/01/2016 09:10:27 AM,01/01/2016 09:10:48 AM,01/01/2016 09:11:02 AM,01/01/2016 09:11:36 AM,01/01/2016 09:19:42 AM,,,SFPD,01/01/2016 09:33:41 AM,100 Block of DAKOTA ST,San Francisco,94107,B10,37,2614,2,2,2,false,Non Life-threatening,1,PRIVATE,1,10,10,Potrero Hill,160011428-AM08
160012072,86,16000340,01/01/2016,01/01/2016,01/01/2016 01:26:53 PM,01/01/2016 01:27:27 PM,01/01/2016 01:28:09 PM,01/01/2016 01:28:57 PM,01/01/2016 01:36:35 PM,01/01/2016 02:03:51 PM,01/01/2016 02:24:19 PM,Code 2 Transport,01/01/2016 03:05:27 PM,300 Block of CLEMENTINA ST,San Francisco,94103,B03,01,2215,3,3,3,true,Potentially Life-Threatening,1,MEDIC,2,3,6,South of Market,160012072-86
160011742,89,16000307,01/01/2016,01/01/2016,01/01/2016 11:23:36 AM,01/01/2016 11:23:36 AM,01/01/2016 11:23:59 AM,01/01/2016 11:24:13 AM,01/01/2016 11:46:21 AM,01/01/2016 11:46:22 AM,01/01/2016 11:51:18 AM,Code 2 Transport,01/01/2016 12:22:44 PM,300 Block of EDDY ST,San Francisco,94102,B02,03,1540,3,3,3,true,Potentially Life-Threatening,1,MEDIC,2,2,6,Tenderloin,160011742-89
160012411,KM05,16000371,01/01/2016,01/01/2016,01/01/2016 03:06:28 PM,01/01/2016 03:07:05 PM,01/01/2016 03:07:27 PM,01/01/2016 03:08:05 PM,01/01/2016 03:14:10 PM,,,Against Medical Advice,01/01/2016 04:36:18 PM,100 Block of HAMERTON AVE,San Francisco,94131,B09,26,8213,3,3,3,false,Potentially Life-Threatening,1,PRIVATE,1,9,8,West of Twin Peaks,160012411-KM05
160010856,58,16000164,01/01/2016,12/31/2015,01/01/2016 03:21:07 AM,01/01/2016 03:24:13 AM,01/01/2016 03:25:21 AM,01/01/2016 03:25:40 AM,,,,Unable to Locate,01/01/2016 03:31:58 AM,1500 Block of HYDE ST,San Francisco,94109,B01,41,1565,2,2,2,false,Potentially Life-Threatening,1,MEDIC,1,1,3,Russian Hill,160010856-58
160013364,B03,16000474,01/01/2016,01/01/2016,01/01/2016 07:47:49 PM,01/01/2016 07:49:10 PM,01/01/2016 07:49:18 PM,01/01/2016 07:50:16 PM,01/01/2016 07:52:51 PM,,,Fire,01/01/2016 07:59:30 PM,600 Block of MISSION ST,San Francisco,94105,B03,01,2178,3,3,3,false,Alarm,1,CHIEF,1,3,6,Financial District/South Beach,160013364-B03
160013729,78,16000522,01/01/2016,01/01/2016,01/01/2016 10:02:07 PM,01/01/2016 10:05:57 PM,01/01/2016 10:06:24 PM,01/01/2016 10:06:35 PM,01/01/2016 10:08:59 PM,01/01/2016 10:23:39 PM,01/01/2016 10:32:22 PM,Code 2 Transport,01/01/2016 11:10:43 PM,100 Block of GOLDEN GATE AVE,San Francisco,94102,B02,01,1546,3,3,3,true,Potentially Life-Threatening,1,MEDIC,1,2,6,Tenderloin,160013729-78
160012413,E22,16000372,01/01/2016,01/01/2016,01/01/2016 03:05:21 PM,01/01/2016 03:08:10 PM,01/01/2016 03:09:15 PM,01/01/2016 03:13:23 PM,01/01/2016 03:17:49 PM,,,Fire,01/01/2016 03:22:03 PM,1200 Block of 25TH AVE,San Francisco,94122,B08,22,7452,3,3,3,false,Alarm,1,ENGINE,1,8,4,Sunset/Parkside,160012413-E22
160010343,71,16000062,01/01/2016,12/31/2015,01/01/2016 01:12:55 AM,01/01/2016 01:14:49 AM,01/01/2016 01:16:29 AM,01/01/2016 01:16:55 AM,01/01/2016 01:25:01 AM,01/01/2016 01:49:03 AM,01/01/2016 01:52:05 AM,Code 2 Transport,01/01/2016 02:21:31 AM,400 Block of MISSISSIPPI ST,San Francisco,94107,B10,37,2474,3,3,3,true,Potentially Life-Threatening,1,MEDIC,2,10,10,Potrero Hill,160010343-71
160010465,E19,16000093,01/01/2016,12/31/2015,01/01/2016 01:39:13 AM,01/01/2016 01:41:34 AM,01/01/2016 01:42:20 AM,01/01/2016 01:43:38 AM,01/01/2016 01:48:24 AM,,,Patient Declined Transport,01/01/2016 02:09:32 AM,200 Block of CRESTLAKE DR,San Francisco,94132,B08,19,7464,3,3,3,true,Potentially Life-Threatening,1,ENGINE,1,8,4,Sunset/Parkside,160010465-E19
160012088,B02,16000343,01/01/2016,01/01/2016,01/01/2016 01:31:07 PM,01/01/2016 01:33:02 PM,01/01/2016 01:33:25 PM,01/01/2016 01:34:39 PM,01/01/2016 01:37:32 PM,,,Fire,01/01/2016 01:39:08 PM,GOLDEN GATE AV/STEINER ST,San Francisco,94115,B05,05,3625,3,3,3,false,Alarm,1,CHIEF,6,5,5,Western Addition,160012088-B02
160013400,AM18,16000480,01/01/2016,01/01/2016,01/01/2016 08:03:48 PM,01/01/2016 08:07:03 PM,01/01/2016 08:07:27 PM,01/01/2016 08:08:18 PM,01/01/2016 08:16:29 PM,01/01/2016 08:27:09 PM,01/01/2016 08:40:29 PM,Code 2 Transport,01/01/2016 09:12:03 PM,200 Block of EDDY ST,San Francisco,94102,B03,01,1453,2,2,2,false,Non Life-threatening,1,PRIVATE,2,3,6,Tenderloin,160013400-AM18
