standardCode,startPortionTopElevation,networkType,endPortionBuriedDepth,endPortionTopElevation,tubulationID,crossSection,NAME,startPortionBuriedDepth,locationRoad,startPointID,material,elementType,tubulationLength,endPointID
162201,1.47,YS,1.9,1.46,YS4624350003,600 mm?,YS4624350003,2.05,滨江滨海路,YS4624350032,钢，碳钢,雨水管-PVC管,21,YS4624350036
162201,1.6,YS,1.93,1.59,YS4624350021,500 mm?,YS4624350021,1.64,滨江滨海路,YS4624350033,钢，碳钢,雨水管-PVC管,15.68,YS4624350032
162201,2.4,YS,2.04,2.17,YS4624350025,400 mm?,YS4624350025,2.2,滨江滨海路,YS4624350034,钢，碳钢,雨水管-PVC管,25.32,YS4624350057
162201,4.18,YS,1.3,3.3,YS4624350027,200 mm?,YS4624350027,0.7,滨江滨海路,YS4624350035,钢，碳钢,雨水管-PVC管,9.61,YS4624350034
162201,1.72,YS,1.65,1.59,YS4624350017,500 mm?,YS4624350017,1.51,滨江滨海路,YS4624350037,钢，碳钢,雨水管-PVC管,42.01,YS4624350033
162201,2.16,YS,1.2,2.03,YS4624350060,200 mm?,YS4624350060,0.95,滨江滨海路,YS4624350038,钢，碳钢,雨水管-PVC管,3.46,YS4624350037
162201,2.47,YS,0.7,2.29,YS4624350011,200 mm?,YS4624350011,0.6,滨江滨海路,YS4624350039,钢，碳钢,雨水管-PVC管,4.54,YS4624350041
162201,1.85,YS,1.5,1.73,YS4624350062,400 mm?,YS4624350062,1.14,滨江滨海路,YS4624350041,钢，碳钢,雨水管-PVC管,38.64,YS4624350037
162201,2.19,YS,0.84,2.15,YS4624350010,200 mm?,YS4624350010,0.7,滨江滨海路,YS4624350042,钢，碳钢,雨水管-PVC管,3.46,YS4624350041
162201,1.88,YS,1.14,1.85,YS4624350063,400 mm?,YS4624350063,1.15,滨江滨海路,YS4624350043,钢，碳钢,雨水管-PVC管,20.29,YS4624350041
162201,2.25,YS,0.81,2.22,YS4624350008,200 mm?,YS4624350008,0.77,滨江滨海路,YS4624350044,钢，碳钢,雨水管-PVC管,3.13,YS4624350043
162201,2.5,YS,0.83,2.2,YS4624350009,200 mm?,YS4624350009,0.64,滨江滨海路,YS4624350045,钢，碳钢,雨水管-PVC管,4.72,YS4624350043
162201,1.92,YS,1.15,1.88,YS4624350064,400 mm?,YS4624350064,1.53,滨江滨海路,YS4624350046,钢，碳钢,雨水管-PVC管,25.42,YS4624350043
162201,2.64,YS,0.84,2.61,YS4624350006,200 mm?,YS4624350006,0.72,滨江滨海路,YS4624350047,钢，碳钢,雨水管-PVC管,3.1,YS4624350046
162201,2.74,YS,0.84,2.61,YS4624350007,200 mm?,YS4624350007,0.72,滨江滨海路,YS4624350048,钢，碳钢,雨水管-PVC管,4.9,YS4624350046
162201,2.45,YS,1.53,1.92,YS4624350065,400 mm?,YS4624350065,2.2,滨江滨海路,YS4624350049,钢，碳钢,雨水管-PVC管,32.08,YS4624350046
162201,3.05,YS,1.5,3.15,YS4624350004,200 mm?,YS4624350004,0.88,滨江滨海路,YS4624350050,钢，碳钢,雨水管-PVC管,7.61,YS4624350049
162201,3.55,YS,1.5,3.15,YS4624350005,200 mm?,YS4624350005,0.82,滨江滨海路,YS4624350051,钢，碳钢,雨水管-PVC管,2.97,YS4624350049
162201,3.9,YS,0.88,3.05,YS4624350066,200 mm?,YS4624350066,0.7,滨江滨海路,YS4624350052,钢，碳钢,雨水管-PVC管,23.53,YS4624350050
162201,3.67,YS,0.9,3.7,YS4624350026,200 mm?,YS4624350026,0.63,滨江滨海路,YS4624350053,钢，碳钢,雨水管-PVC管,6.7,YS4624350034
162201,2.83,YS,1.2,3.01,YS4624350028,200 mm?,YS4624350028,0.7,滨江滨海路,YS4624350054,钢，碳钢,雨水管-PVC管,6.48,YS4624350057
162201,2.56,YS,0.8,2.3,YS4624350013,200 mm?,YS4624350013,0.58,滨江滨海路,YS4624350055,钢，碳钢,雨水管-PVC管,6.54,YS4624350069
162201,2.41,YS,0.8,2.17,YS4624350015,200 mm?,YS4624350015,0.6,滨江滨海路,YS4624350056,钢，碳钢,雨水管-PVC管,6.56,YS4624350068
162201,2.2,YS,1.19,1.91,YS4624350024,400 mm?,YS4624350024,2.01,滨江滨海路,YS4624350057,钢，碳钢,雨水管-PVC管,23.72,YS4624350069
162201,2.64,YS,0.95,2.29,YS4624350018,200 mm?,YS4624350018,0.7,滨江滨海路,YS4624350058,钢，碳钢,雨水管-PVC管,5.45,YS4624350033
161101,4.67,YS,0.7,4.65,YS4624350052,600 mmx700 mm,YS4624350052,0.7,滨江滨海路,YS4624350059,,雨水管-管沟,32.58,YS4624350060
161101,4.65,YS,0.7,4.25,YS4624350053,600 mmx700 mm,YS4624350053,0.7,滨江滨海路,YS4624350060,,雨水管-管沟,9.44,YS4624350061
161101,4.25,YS,0.7,4.17,YS4624350054,600 mmx700 mm,YS4624350054,0.7,滨江滨海路,YS4624350061,,雨水管-管沟,7.16,YS4624350062
161101,4.17,YS,0.7,3.84,YS4624350055,600 mmx700 mm,YS4624350055,0.7,滨江滨海路,YS4624350062,,雨水管-管沟,8.39,YS4624350063
161101,3.84,YS,0.7,3.39,YS4624350056,600 mmx700 mm,YS4624350056,0.7,滨江滨海路,YS4624350063,,雨水管-管沟,11.06,YS4624350064
161101,3.39,YS,0.7,2.99,YS4624350057,600 mmx700 mm,YS4624350057,0.7,滨江滨海路,YS4624350064,,雨水管-管沟,24.34,YS4624350013
162201,2.59,YS,0.79,2.44,YS4624350061,200 mm?,YS4624350061,0.66,滨江滨海路,YS4624350065,钢，碳钢,雨水管-PVC管,4.98,YS4624350037
161101,2.83,YS,0.7,2.44,YS4624350059,600 mmx700 mm,YS4624350059,0.7,滨江滨海路,YS4624350066,,雨水管-管沟,54.83,YS4624350067
161101,2.44,YS,0.7,1.57,YS4624350002,600 mmx700 mm,YS4624350002,0.7,滨江滨海路,YS4624350067,,雨水管-管沟,13.51,YS4624350002
162201,1.85,YS,1.6,1.64,YS4624350022,500 mm?,YS4624350022,1.12,滨江滨海路,YS4624350068,钢，碳钢,雨水管-PVC管,27.84,YS4624350033
162201,1.92,YS,1.12,1.85,YS4624350023,400 mm?,YS4624350023,1.18,滨江滨海路,YS4624350069,钢，碳钢,雨水管-PVC管,35.96,YS4624350068
162201,2.45,YS,2.2,2.78,YS4624350050,1600 mm?,YS4624350050,2.14,滨江滨海路,YS4624350070,钢，碳钢,雨水管-砼,12.12,YS4624350011
161101,1.42,YS,1.91,1.38,YS4624360001,600 mmx700 mm,YS4624360001,1.86,滨江滨海路,YS4624360002,,雨水管-管沟,6.38,YS4624360001
162201,4.24,YS,1.2,3.8,YS4624360004,200 mm?,YS4624360004,0.76,滨江滨海路,YS4624360003,钢，碳钢,雨水管-PVC管,2.07,YS4624360004
162201,2.85,YS,2.57,2.9,YS4624360003,500 mm?,YS4624360003,2.15,滨江滨海路,YS4624360004,钢，碳钢,雨水管-PVC管,20.07,YS4624360021
162201,5.39,YS,1.58,5.22,YS4624360007,200 mm?,YS4624360007,0.65,滨江滨海路,YS4624360005,钢，碳钢,雨水管-PVC管,16.79,YS4624360019
162201,5.9,YS,1.54,5.88,YS4624360008,200 mm?,YS4624360008,0.81,滨江滨海路,YS4624360006,钢，碳钢,雨水管-PVC管,16.83,YS4624360010
162201,4.78,YS,1.27,4.75,YS4624360006,200 mm?,YS4624360006,0.75,滨江滨海路,YS4624360007,钢，碳钢,雨水管-PVC管,16.76,YS4624360020
162201,3.95,YS,1.7,3.77,YS4624360009,200 mm?,YS4624360009,0.95,滨江滨海路,YS4624360008,钢，碳钢,雨水管-PVC管,4.55,YS4624360021
162201,4.89,YS,2.94,4.48,YS4624360012,500 mm?,YS4624360012,3.03,滨江滨海路,YS4624360009,钢，碳钢,雨水管-PVC管,31.18,YS4624360010
162201,4.47,YS,2.71,4.09,YS4624360011,500 mm?,YS4624360011,2.95,滨江滨海路,YS4624360010,钢，碳钢,雨水管-PVC管,33.33,YS4624360019
162201,4.14,YS,1.65,3.46,YS4624360017,500 mm?,YS4624360017,1.6,滨江滨海路,YS4624360011,钢，碳钢,雨水管-PVC管,28.3,YS4624360012
162201,3.45,YS,1.68,2.81,YS4624360016,500 mm?,YS4624360016,1.66,滨江滨海路,YS4624360012,钢，碳钢,雨水管-PVC管,27.76,YS4624360013
162201,2.64,YS,2.1,2.19,YS4624360021,800 mm?,YS4624360021,1.85,滨江滨海路,YS4624360013,钢，碳钢,雨水管-PVC管,19.93,YS4624360018
162201,3.92,YS,0.71,3.78,YS4624360014,200 mm?,YS4624360014,0.52,滨江滨海路,YS4624360014,钢，碳钢,雨水管-PVC管,6.3,YS4624360013
162201,4.33,YS,0.8,4.31,YS4624360015,200 mm?,YS4624360015,0.56,滨江滨海路,YS4624360015,钢，碳钢,雨水管-PVC管,6.01,YS4624360012
162201,4.99,YS,0.75,4.99,YS4624360019,200 mm?,YS4624360019,0.63,滨江滨海路,YS4624360016,钢，碳钢,雨水管-PVC管,2.94,YS4624360011
162201,5.04,YS,0.78,4.96,YS4624360018,200 mm?,YS4624360018,0.64,滨江滨海路,YS4624360017,钢，碳钢,雨水管-PVC管,3.53,YS4624360011
162201,4.07,YS,2.04,3.98,YS4624360010,500 mm?,YS4624360010,2.73,滨江滨海路,YS4624360019,钢，碳钢,雨水管-PVC管,30.79,YS4624360020
162201,3.29,YS,2.04,2.96,YS4624360005,500 mm?,YS4624360005,2.73,滨江滨海路,YS4624360020,钢，碳钢,雨水管-PVC管,29.11,YS4624360004
162201,2.85,YS,1.78,2.71,YS4624360013,500 mm?,YS4624360013,2.62,滨江滨海路,YS4624360021,钢，碳钢,雨水管-PVC管,20.39,YS4624360013
162201,2.13,YS,1.97,2.1,YS4414480026,800 mm?,YS4414480026,2.5,湖文路,YS4624380001,钢，碳钢,雨水管-砼,33.34,YS4414480008
162201,2.16,YS,2.5,2.13,YS4624370102,800 mm?,YS4624370102,2.78,湖文路,YS4624380002,钢，碳钢,雨水管-砼,29.45,YS4624380001
162201,2.53,YS,2.97,2.32,YS4624370096,600 mm?,YS4624370096,1.72,湖文路,YS4624380003,钢，碳钢,雨水管-铸铁,13.24,YS4624380004
162201,2.13,YS,2.78,2.16,YS4624370103,800 mm?,YS4624370103,3.16,湖文路,YS4624380004,钢，碳钢,雨水管-砼,27.71,YS4624380002
162201,2.16,YS,1.78,2.29,YS4414480021,600 mm?,YS4414480021,3.1,湖文路,YS4624380005,钢，碳钢,雨水管-铸铁,16.32,YS4414480008
162201,2.14,YS,1.97,2.09,YS4404480001,800 mm?,YS4404480001,2.3,湖文路,YS4624380006,钢，碳钢,雨水管-砼,27.72,YS4414480020
162201,2.29,YS,2.3,2.14,YS4624370104,800 mm?,YS4624370104,2.18,湖文路,YS4624380007,钢，碳钢,雨水管-砼,25.51,YS4624380006
162201,2.14,YS,2.18,2.29,YS4624370105,600 mm?,YS4624370105,2.85,湖文路,YS4624380008,钢，碳钢,雨水管-铸铁,19.05,YS4624380007
162201,1.31,YS,2.86,1.54,YS4624370038,800 mm?,YS4624370038,3.16,悦湖路,YS4624380009,钢，碳钢,雨水管-砼,15.68,YS4624380169
162201,1.62,YS,2.96,1.61,YS4424520064,300 mm?,YS4424520064,2.8,悦湖路,YS4624380010,钢，碳钢,雨水管-PE,21.7,YS4424520055
162201,2.12,YS,2.52,2.08,YS4424510015,1000 mm?,YS4424510015,2.52,湖文路,YS4624380012,钢，碳钢,雨水管-砼,32.76,YS4434510019
162201,3.39,YS,1.07,3.49,YS4424510002,300 mm?,YS4424510002,1,湖文路,YS4624380013,钢，碳钢,雨水管-砼,2.18,YS4424510027
162201,2.22,YS,2.62,2.11,YS4434510016,800 mm?,YS4434510016,2.74,湖文路,YS4624380014,钢，碳钢,雨水管-砼,40.11,YS4434510014
162201,1.72,YS,3.98,1.41,YS4444530005,1000 mm?,YS4444530005,3.9,湖文路,YS4624380015,钢，碳钢,雨水管-砼,2.06,YS4624380016
162201,1.41,YS,4.73,0.2,YS4444530006,1000 mm?,YS4444530006,3.98,湖文路,YS4624380016,钢，碳钢,雨水管-砼,15.04,YS4624380017
162201,0.2,YS,1.1,-0.41,YS4444530007,1000 mm?,YS4444530007,4.73,湖文路,YS4624380017,钢，碳钢,雨水管-砼,12.72,YS4444530007
162201,2.36,YS,2.7,2.33,YS4624370085,1000 mm?,YS4624370085,2.8,漳江路,YS4624380018,钢，碳钢,雨水管-砼,20.95,YS4624380074
162201,2.1,YS,2.6,1.91,YS4444550051,1200 mm?,YS4444550051,2.35,漳江路,YS4624380020,钢，碳钢,雨水管-砼,8.32,YS4444550051
162201,2.21,YS,2.82,2.01,YS4624370080,1200 mm?,YS4624370080,2.4,漳江路,YS4624380022,钢，碳钢,雨水管-砼,29.6,YS4624380063
162201,2.62,YS,2.13,2.54,YS4444560035,1000 mm?,YS4444560035,2.25,漳江路,YS4624380023,钢，碳钢,雨水管-砼,31.22,YS4624380067
162201,2.6,YS,2.32,2.64,YS4444560037,1000 mm?,YS4444560037,2.36,漳江路,YS4624380024,钢，碳钢,雨水管-砼,8.7,YS4624380068
162201,3.12,YS,2.35,2.89,YS4624370045,800 mm?,YS4624370045,1.66,漳江路,YS4624380025,钢，碳钢,雨水管-砼,10.7,YS4624380069
162201,2.46,YS,2.28,2.46,YS4444560041,1000 mm?,YS4444560041,2.7,漳江路,YS4624380026,钢，碳钢,雨水管-砼,30.82,YS4624380062
162201,2.37,YS,2.66,2.5,YS4624370057,800 mm?,YS4624370057,1.7,漳江路,YS4624380026,钢，碳钢,雨水管-砼,12.28,YS4624380042
162201,2.45,YS,2.22,2.41,YS4444560043,1000 mm?,YS4444560043,2.18,漳江路,YS4624380027,钢，碳钢,雨水管-砼,21.8,YS4624380061
162201,2.46,YS,2.18,2.45,YS4444560042,1000 mm?,YS4444560042,2.28,漳江路,YS4624380027,钢，碳钢,雨水管-砼,8.89,YS4624380062
162201,2.26,YS,2.35,2.32,YS4624370078,1000 mm?,YS4624370078,2.41,漳江路,YS4624380028,钢，碳钢,雨水管-砼,23.39,YS4444560003
162201,3.96,YS,1.22,3.96,YS4624370048,300 mm?,YS4624370048,0.7,漳江路,YS4624380029,钢，碳钢,雨水管-砼,4.75,YS4624380068
162201,3.35,YS,1.32,3.35,YS4624370040,300 mm?,YS4624370040,0.81,漳江路,YS4624380031,钢，碳钢,雨水管-砼,5.2,YS4444560019
162201,3.53,YS,1.4,3.34,YS4624370041,300 mm?,YS4624370041,1.24,漳江路,YS4624380032,钢，碳钢,雨水管-砼,3.71,YS4624380062
162201,3.72,YS,0.96,3.81,YS4624370042,300 mm?,YS4624370042,0.9,漳江路,YS4624380032,钢，碳钢,雨水管-砼,3.54,YS4444560028
162201,3.59,YS,1.7,3.46,YS4624370043,300 mm?,YS4624370043,1.57,漳江路,YS4624380033,钢，碳钢,雨水管-砼,4.47,YS4624380026
162201,4.26,YS,1.45,3.84,YS4624370044,300 mm?,YS4624370044,0.6,漳江路,YS4624380034,钢，碳钢,雨水管-砼,6.24,YS4444570026
162201,3.75,YS,1.58,3.66,YS4624370046,300 mm?,YS4624370046,1.18,漳江路,YS4624380035,钢，碳钢,雨水管-砼,2.44,YS4624380069
162201,4.08,YS,0.7,3.96,YS4624370049,300 mm?,YS4624370049,0.61,漳江路,YS4624380036,钢，碳钢,雨水管-砼,19.44,YS4624380029
162201,3.74,YS,1.2,3.47,YS4624370052,300 mm?,YS4624370052,0.73,漳江路,YS4624380038,钢，碳钢,雨水管-砼,2.51,YS4624380067
162201,3.56,YS,1.24,3.43,YS4624370055,300 mm?,YS4624370055,0.68,漳江路,YS4624380039,钢，碳钢,雨水管-砼,4.99,YS4624380066
162201,3.95,YS,0.6,3.85,YS4444550023,300 mm?,YS4444550023,0.5,漳江路,YS4624380040,钢，碳钢,雨水管-PVC,15.85,YS4624380020
162201,4.9,YS,0.7,4.77,YS4454550002,300 mm?,YS4454550002,0.55,漳江路,YS4624380041,钢，碳钢,雨水管-砼,6.35,YS4454550002
162201,4.33,YS,1.1,4.12,YS4624370059,300 mm?,YS4624370059,0.9,漳江路,YS4624380043,钢，碳钢,雨水管-砼,4.86,YS4444530006
162201,4.05,YS,1.05,3.8,YS4624370061,300 mm?,YS4624370061,0.74,漳江路,YS4624380045,钢，碳钢,雨水管-砼,1.33,YS4624380060
162201,4.42,YS,0.5,4.46,YS4624370062,300 mm?,YS4624370062,0.62,漳江路,YS4624380046,钢，碳钢,雨水管-砼,4.15,YS4624380076
162201,4.01,YS,1.6,3.36,YS4624370063,300 mm?,YS4624370063,1.12,漳江路,YS4624380047,钢，碳钢,雨水管-砼,2.62,YS4624380076
162201,4.39,YS,0.7,4.28,YS4624370064,300 mm?,YS4624370064,0.6,漳江路,YS4624380048,钢，碳钢,雨水管-砼,4.41,YS4624380075
162201,3.92,YS,1.2,3.78,YS4624370065,300 mm?,YS4624370065,1.15,漳江路,YS4624380049,钢，碳钢,雨水管-砼,2.1,YS4624380075
162201,4.37,YS,1,4.16,YS4624370066,300 mm?,YS4624370066,0.5,漳江路,YS4624380050,钢，碳钢,雨水管-砼,4.65,YS4444550007
162201,3.65,YS,1.7,3.46,YS4624370067,300 mm?,YS4624370067,1.35,漳江路,YS4624380051,钢，碳钢,雨水管-砼,2.22,YS4624380018
162201,4.11,YS,0.7,4.3,YS4624370068,300 mm?,YS4624370068,0.62,漳江路,YS4624380052,钢，碳钢,雨水管-砼,4.58,YS4624380073
162201,3.7,YS,1.3,3.7,YS4624370069,300 mm?,YS4624370069,1.17,漳江路,YS4624380053,钢，碳钢,雨水管-砼,2.57,YS4624380073
162201,4.01,YS,0.8,3.89,YS4624370070,300 mm?,YS4624370070,0.63,漳江路,YS4624380054,钢，碳钢,雨水管-砼,4.82,YS4624380072
162201,4.23,YS,0.65,3.96,YS4624370072,300 mm?,YS4624370072,0.27,漳江路,YS4624380056,钢，碳钢,雨水管-PVC,4.99,YS4624380071
162201,4.13,YS,0.7,3.87,YS4624370074,300 mm?,YS4624370074,0.4,漳江路,YS4624380058,钢，碳钢,雨水管-砼,18.92,YS4624380057
162201,2.07,YS,2.82,2.34,YS4624370076,800 mm?,YS4624370076,2.92,漳江路,YS4624380059,钢，碳钢,雨水管-砼,10.13,YS4624380018
162201,4.23,YS,0.98,3.87,YS4624370060,300 mm?,YS4624370060,0.5,漳江路,YS4624380060,钢，碳钢,雨水管-砼,4.68,YS4624380044
162201,1.88,YS,3.6,1.62,YS4624370077,1000 mm?,YS4624370077,2.97,漳江路,YS4624380060,钢，碳钢,雨水管-砼,26.34,YS4444530006
162201,3.44,YS,1.14,3.49,YS4444560045,300 mm?,YS4444560045,1.19,漳江路,YS4624380061,钢，碳钢,雨水管-砼,2.88,YS4444560018
162201,1.91,YS,2.4,2.21,YS4444560030,1200 mm?,YS4444560030,2.4,漳江路,YS4624380063,钢，碳钢,雨水管-砼,3.6,YS4624380064
162201,2.82,YS,2.2,2.11,YS4444560032,1000 mm?,YS4444560032,1.79,漳江路,YS4624380065,钢，碳钢,雨水管-砼,5.68,YS4624380064
162201,2.54,YS,1.79,2.82,YS4444560033,1000 mm?,YS4444560033,2.14,漳江路,YS4624380066,钢，碳钢,雨水管-砼,30.39,YS4624380065
162201,2.54,YS,2.14,2.54,YS4444560034,1000 mm?,YS4444560034,2.13,漳江路,YS4624380067,钢，碳钢,雨水管-砼,28.6,YS4624380066
162201,2.71,YS,2.36,2.6,YS4444560038,1000 mm?,YS4444560038,2.53,漳江路,YS4624380068,钢，碳钢,雨水管-砼,29.36,YS4624380069
162201,2.68,YS,2.53,2.71,YS4444560039,1000 mm?,YS4444560039,2.73,漳江路,YS4624380069,钢，碳钢,雨水管-砼,28.96,YS4444560013
162201,1.85,YS,3.7,1.71,YS4444540022,1800 mm?,YS4444540022,3.6,漳江路,YS4624380070,钢，碳钢,雨水管-砼,37.33,YS4444540021
162201,2.95,YS,2.35,2.86,YS4444540031,800 mm?,YS4444540031,2.5,漳江路,YS4624380070,钢，碳钢,雨水管-砼,20.04,YS4444540030
162201,2.21,YS,2.35,2.1,YS4624370081,1200 mm?,YS4624370081,2.4,漳江路,YS4624380071,钢，碳钢,雨水管-砼,43.67,YS4624380020
162201,2.27,YS,2.46,2.21,YS4624370082,1000 mm?,YS4624370082,2.42,漳江路,YS4624380072,钢，碳钢,雨水管-砼,27.9,YS4624380071
162201,2.45,YS,2.42,2.27,YS4624370083,1000 mm?,YS4624370083,2.55,漳江路,YS4624380073,钢，碳钢,雨水管-砼,31.07,YS4624380072
162201,2.33,YS,2.55,2.33,YS4624370084,1000 mm?,YS4624370084,2.7,漳江路,YS4624380074,钢，碳钢,雨水管-砼,12.05,YS4624380073
162201,2.66,YS,2.4,2.58,YS4624370087,800 mm?,YS4624370087,2.3,漳江路,YS4624380076,钢，碳钢,雨水管-砼,30.36,YS4444550004
162201,4.38,YS,0.53,4.23,YS4624370003,300 mm?,YS4624370003,0.69,悦湖路,YS4624380077,钢，碳钢,雨水管-PE,2.75,YS4624380124
162201,4.44,YS,0.4,4.36,YS4624370004,300 mm?,YS4624370004,0.67,悦湖路,YS4624380078,钢，碳钢,雨水管-PE,11.64,YS4624380124
162201,3.6,YS,1,3.43,YS4434510051,300 mm?,YS4434510051,0.7,悦湖路,YS4624380080,钢，碳钢,雨水管-PE,9.33,YS4434510034
162201,3.72,YS,0.7,3.6,YS4434510050,300 mm?,YS4434510050,0.7,悦湖路,YS4624380081,钢，碳钢,雨水管-PE,10.79,YS4624380080
162201,3.31,YS,1.18,3.32,YS4434510042,300 mm?,YS4434510042,0.85,悦湖路,YS4624380082,钢，碳钢,雨水管-PE,6.09,YS4434510035
162201,3.22,YS,1.3,3.12,YS4434510038,300 mm?,YS4434510038,1,悦湖路,YS4624380083,钢，碳钢,雨水管-PE,2.92,YS4434510032
162201,3.59,YS,0.9,3.52,YS4434510039,300 mm?,YS4434510039,0.5,悦湖路,YS4624380084,钢，碳钢,雨水管-PE,6.23,YS4434510032
162201,3.55,YS,1,3.43,YS4434510034,300 mm?,YS4434510034,0.68,悦湖路,YS4624380085,钢，碳钢,雨水管-PE,2.16,YS4434510031
162201,3.14,YS,1.25,3.13,YS4434510046,300 mm?,YS4434510046,1.2,悦湖路,YS4624380088,钢，碳钢,雨水管-PE,1.76,YS4434510037
162201,3.5,YS,0.95,3.39,YS4434510047,300 mm?,YS4434510047,0.74,悦湖路,YS4624380089,钢，碳钢,雨水管-PE,5.29,YS4624380088
162201,3.22,YS,1.25,3.22,YS4434510054,300 mm?,YS4434510054,1.2,悦湖路,YS4624380090,钢，碳钢,雨水管-PE,1.59,YS4434510039
162201,3.62,YS,0.8,3.62,YS4434510055,300 mm?,YS4434510055,0.62,悦湖路,YS4624380091,钢，碳钢,雨水管-PE,5.28,YS4624380090
162201,3.82,YS,0.87,3.53,YS4434510058,300 mm?,YS4434510058,0.52,悦湖路,YS4624380093,钢，碳钢,雨水管-PE,5.62,YS4434510020
162201,3.21,YS,1.37,3.19,YS4434510060,300 mm?,YS4434510060,1.32,悦湖路,YS4624380094,钢，碳钢,雨水管-PE,1.67,YS4434510041
162201,3.86,YS,0.95,3.58,YS4434510061,300 mm?,YS4434510061,0.58,悦湖路,YS4624380095,钢，碳钢,雨水管-PE,5.3,YS4624380094
162201,3.23,YS,1.4,3.23,YS4434510064,300 mm?,YS4434510064,1.32,悦湖路,YS4624380096,钢，碳钢,雨水管-PE,1.53,YS4434510043
162201,3.85,YS,0.84,3.71,YS4434510065,300 mm?,YS4434510065,0.65,悦湖路,YS4624380097,钢，碳钢,雨水管-PE,5.37,YS4624380096
162201,4.04,YS,0.75,4.03,YS4434510069,300 mm?,YS4434510069,0.75,悦湖路,YS4624380098,钢，碳钢,雨水管-PE,1.5,YS4434510045
162201,4.02,YS,0.75,4.04,YS4434510070,300 mm?,YS4434510070,0.6,悦湖路,YS4624380099,钢，碳钢,雨水管-PE,5.8,YS4624380098
162201,4.32,YS,0.48,4.21,YS4434510067,300 mm?,YS4434510067,0.48,悦湖路,YS4624380100,钢，碳钢,雨水管-PE,10.75,YS4434510044
162201,3.95,YS,0.85,3.92,YS4424510034,300 mm?,YS4424510034,0.75,悦湖路,YS4624380101,钢，碳钢,雨水管-PE,6.48,YS4424510015
162201,3.88,YS,1.65,3.17,YS4424510036,300 mm?,YS4424510036,0.9,悦湖路,YS4624380102,钢，碳钢,雨水管-PE,2.08,YS4624380154
162201,4.13,YS,0.75,4.03,YS4424510037,300 mm?,YS4424510037,0.62,悦湖路,YS4624380103,钢，碳钢,雨水管-PE,3.73,YS4624380102
162201,2.48,YS,2.43,2.46,YS4424510041,600 mm?,YS4424510041,2.62,悦湖路,YS4624380104,钢，碳钢,雨水管-砼,19.53,YS4624380155
162201,4.24,YS,0.82,4,YS4424510040,300 mm?,YS4424510040,0.56,悦湖路,YS4624380106,钢，碳钢,雨水管-PE,5.48,YS4624380105
162201,4.03,YS,0.85,4.03,YS4424510044,300 mm?,YS4424510044,0.72,悦湖路,YS4624380108,钢，碳钢,雨水管-PE,5.52,YS4424510009
162201,3.94,YS,1.21,4.01,YS4424510046,300 mm?,YS4424510046,1.07,悦湖路,YS4624380109,钢，碳钢,雨水管-PE,2.28,YS4624380157
162201,4.13,YS,1.4,3.82,YS4424510047,300 mm?,YS4424510047,0.72,悦湖路,YS4624380110,钢，碳钢,雨水管-PE,6.59,YS4424510020
162201,4.02,YS,1.1,4.18,YS4424510049,300 mm?,YS4424510049,1.03,悦湖路,YS4624380111,钢，碳钢,雨水管-PE,2.16,YS4424520047
162201,2.7,YS,2.38,2.52,YS4624370149,600 mm?,YS4624370149,2.44,悦湖路,YS4624380112,钢，碳钢,雨水管-砼,19.29,YS4424510037
162201,2.83,YS,2.7,2.55,YS4624370012,600 mm?,YS4624370012,2.65,悦湖路,YS4624380114,钢，碳钢,雨水管-砼,18.71,YS4424510028
162201,4.25,YS,1.4,4.02,YS4624370014,300 mm?,YS4624370014,0.75,悦湖路,YS4624380116,钢，碳钢,雨水管-PE,6.35,YS4624380164
162201,4.11,YS,1.4,4.02,YS4624370015,300 mm?,YS4624370015,0.98,悦湖路,YS4624380117,钢，碳钢,雨水管-PE,2.08,YS4624380164
162201,1.98,YS,2.5,1.85,YS4624370016,800 mm?,YS4624370016,2.2,悦湖路,YS4624380118,钢，碳钢,雨水管-砼,32.39,YS4624380162
162201,3.34,YS,1.1,3.08,YS4624370017,300 mm?,YS4624370017,0.9,悦湖路,YS4624380119,钢，碳钢,雨水管-PE,5.53,YS4624380118
162201,3.74,YS,1.1,3.54,YS4624370019,300 mm?,YS4624370019,0.92,悦湖路,YS4624380121,钢，碳钢,雨水管-PE,2.95,YS4424510049
162201,3.89,YS,1.2,3.79,YS4624370142,300 mm?,YS4624370142,1.06,悦湖路,YS4624380122,钢，碳钢,雨水管-PE,1.47,YS4424510031
162201,4.16,YS,0.77,4.18,YS4624370021,300 mm?,YS4624370021,0.7,悦湖路,YS4624380122,钢，碳钢,雨水管-PE,5.24,YS4624380123
162201,1.26,YS,3.7,1.06,YS4624370022,1000 mm?,YS4624370022,3.85,悦湖路,YS4624380124,钢，碳钢,雨水管-砼,32.28,YS4624380168
162201,4.29,YS,0.98,4.13,YS4624370024,300 mm?,YS4624370024,0.8,悦湖路,YS4624380125,钢，碳钢,雨水管-PE,4.45,YS4624380168
162201,3.95,YS,0.95,3.66,YS4624370025,300 mm?,YS4624370025,0.6,悦湖路,YS4624380126,钢，碳钢,雨水管-PE,4.2,YS4424520011
162201,2.88,YS,0.99,2.7,YS4624370126,300 mm?,YS4624370126,0.75,悦湖路,YS4624380131,钢，碳钢,雨水管-PVC,2.4,YS4624380141
